date,code,pcs_m,quantity,location
2018-03-24,G93,0.01,1,bodensee_steinach_dolder_a
2018-03-24,G153,0.02,2,bodensee_steinach_dolder_a
2018-03-24,G200,0.46,42,bodensee_steinach_dolder_a
2018-03-24,G10,0.04,4,bodensee_steinach_dolder_a
2018-03-24,G49,0.03,3,bodensee_steinach_dolder_a
2018-03-24,G100,0.04,4,bodensee_steinach_dolder_a
2018-03-24,G159,0.03,3,bodensee_steinach_dolder_a
2018-03-24,G208,0.1,9,bodensee_steinach_dolder_a
2018-03-24,G23,0.02,2,bodensee_steinach_dolder_a
2018-03-24,G59,0.03,3,bodensee_steinach_dolder_a
2018-03-24,G125,0.04,4,bodensee_steinach_dolder_a
2018-03-24,G175,0.12,11,bodensee_steinach_dolder_a
2018-02-28,G33,0.05,5,bodensee_steinach_dolder_a
2018-02-28,G128,0.01,1,bodensee_steinach_dolder_a
2018-02-28,G195,0.01,1,bodensee_steinach_dolder_a
2018-02-28,G4,0.17,16,bodensee_steinach_dolder_a
2018-02-28,G50,0.01,1,bodensee_steinach_dolder_a
2018-02-28,G137,0.03,3,bodensee_steinach_dolder_a
2018-02-28,G208,0.08,7,bodensee_steinach_dolder_a
2018-02-28,G10,0.04,4,bodensee_steinach_dolder_a
2018-02-28,G67,0.07,6,bodensee_steinach_dolder_a
2018-02-28,G151,0.03,3,bodensee_steinach_dolder_a
